time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-08-04T18:25:44.150Z,19.4073334,-155.286499,-0.22,2.04,ml,22,40,0.01052,0.27,hv,hv70521907,2018-08-04T18:31:28.140Z,"5km WSW of Volcano, Hawaii",earthquake,0.21,0.3,0.31,11,automatic,hv,hv
2018-08-04T18:20:51.950Z,19.3956661,-155.2554932,1.98,1.89,ml,23,128,0.01027,0.21,hv,hv70521887,2018-08-04T18:26:32.190Z,"4km SSW of Volcano, Hawaii",earthquake,0.4,0.27,0.24,9,automatic,hv,hv
2018-08-04T18:01:09.950Z,19.421833,-155.2675018,1.7,1.78,ml,13,81,0.00522,0.16,hv,hv70521847,2018-08-04T18:06:50.600Z,"3km WSW of Volcano, Hawaii",earthquake,0.3,0.34,0.19,8,automatic,hv,hv
2018-08-04T18:00:02.060Z,19.3990002,-155.2738342,1.38,1.72,ml,17,51,0.003618,0.11,hv,hv70521842,2018-08-04T18:05:41.680Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.3,0.18,8,automatic,hv,hv
2018-08-04T17:46:50.880Z,19.4134998,-155.2701721,-0.18,2.01,ml,12,55,0.009818,0.28,hv,hv70521802,2018-08-04T17:52:38.160Z,"3km WSW of Volcano, Hawaii",earthquake,0.63,0.47,0.3,12,automatic,hv,hv
2018-08-04T17:46:49.720Z,19.4126663,-155.2771606,0.98,2.39,md,20,51,0.008219,0.12,hv,hv70521797,2018-08-04T17:49:50.860Z,"4km WSW of Volcano, Hawaii",earthquake,0.2,0.29,0.26,18,automatic,hv,hv
2018-08-04T17:37:15.260Z,19.3898335,-155.2676697,0.71,2.66,ml,14,134,0.007881,0.16,hv,hv70521772,2018-08-04T17:42:55.980Z,"5km SW of Volcano, Hawaii",earthquake,0.31,0.26,2,25,automatic,hv,hv
2018-08-04T17:36:20.840Z,19.4286671,-155.2910004,0.92,2.4,ml,15,85,0.007656,0.27,hv,hv70521767,2018-08-04T17:41:59.560Z,"5km W of Volcano, Hawaii",earthquake,0.52,0.28,0.39,15,automatic,hv,hv
2018-08-04T17:34:23.930Z,19.3981667,-155.2786713,0.4,2.67,ml,32,38,0.005503,0.26,hv,hv70521762,2018-08-04T17:40:03.390Z,"5km SW of Volcano, Hawaii",earthquake,0.27,0.22,0.41,20,automatic,hv,hv
2018-08-04T17:28:33.040Z,19.4078331,-155.2418365,0.94,2.85,ml,9,233,0.01755,0.19,hv,hv70521747,2018-08-04T17:34:18.700Z,"2km S of Volcano, Hawaii",earthquake,1.61,0.48,0.62,21,automatic,hv,hv
